,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,ss_10_current,state,mean,AZ,3.7386215208780227,0.05404369979399837,3.632613403369351,3.8446296383866945,0.014455515085492286
1,ss_10_current,state,mean,CA,3.6271713898078657,0.06229977424762335,3.5049687683296966,3.7493740112860348,0.017175856212000896
2,ss_10_current,state,mean,CO,3.60901349370096,0.051640434459086705,3.507719443419346,3.7103075439825743,0.01430873964567271
3,ss_10_current,state,mean,CT,3.738287386484355,0.06322924604815827,3.614261581985266,3.8623131909834436,0.016913960728851762
4,ss_10_current,state,mean,DE,3.8919172092810963,0.0743522892286968,3.7460732673667096,4.037761151195483,0.019104283372572292
5,ss_10_current,state,mean,FL,3.653024581690174,0.06626445750377764,3.523045131273477,3.783004032106871,0.018139614454255475
6,ss_10_current,state,mean,GA,3.5655552304596463,0.056711805800441925,3.4543135538842415,3.676796907035051,0.015905462721757094
7,ss_10_current,state,mean,HI,3.7898410938981506,0.08551796499394593,3.622095389648875,3.9575867981474264,0.022565052960039533
8,ss_10_current,state,mean,IL,3.7744925391170083,0.043840516273310544,3.688498230465733,3.8604868477682834,0.011614943153011622
9,ss_10_current,state,mean,IN,3.665729041140175,0.039951239613025706,3.5873636494357184,3.7440944328446317,0.01089857956348007
10,ss_10_current,state,mean,KY,3.7350081376593267,0.06422289910345393,3.609033256945061,3.8609830183735925,0.017194848508068163
11,ss_10_current,state,mean,LA,3.5234768378077277,0.06311250080921571,3.3996800321198895,3.647273643495566,0.017911995371164034
12,ss_10_current,state,mean,MA,3.6994085737171947,0.031515735500009516,3.637589641908454,3.761227505525935,0.008519128090883527
13,ss_10_current,state,mean,MD,3.678567029296699,0.045612607400197784,3.5890967179821867,3.7680373406112113,0.01239955858814904
14,ss_10_current,state,mean,MN,3.782779091693617,0.04746969134129023,3.6896660621084973,3.8758921212787363,0.012548893337579808
15,ss_10_current,state,mean,NC,3.6119080185187795,0.034639383413802356,3.543961970388187,3.679854066649372,0.009590328224362631
16,ss_10_current,state,mean,NH,3.774884214816181,0.14124163760855674,3.497835082839693,4.051933346792668,0.03741615095217816
17,ss_10_current,state,mean,NJ,3.6975328177445963,0.05524013584484286,3.5891778599205315,3.805887775568661,0.01493972834527483
18,ss_10_current,state,mean,NM,3.761918591650172,0.03612028191885588,3.6910677227293576,3.8327694605709866,0.009601558629957395
19,ss_10_current,state,mean,NY,3.788141310715176,0.08775805529234806,3.616001611301094,3.9602810101292576,0.023166521017606898
20,ss_10_current,state,mean,OR,3.8036662928865503,0.05586106415590974,3.694093368091036,3.9132392176820647,0.014686110677053518
21,ss_10_current,state,mean,PA,3.739428493245721,0.04909863602131833,3.6431202464620425,3.8357367400293993,0.013129983929362979
22,ss_10_current,state,mean,RI,3.478602041347853,0.11367128237317925,3.255632875559622,3.7015712071360842,0.03267728846877094
23,ss_10_current,state,mean,TX,3.6941607860367425,0.04338121623728942,3.609067406307356,3.779254165766129,0.011743185732809072
24,ss_10_current,state,mean,VA,3.673838918840421,0.04799729569880534,3.5796909796369234,3.7679868580439186,0.013064616266288234
25,ss_10_current,state,mean,WA,3.7111376764189674,0.04214333281040845,3.62847243710704,3.793802915730895,0.011355906593870783
26,ss_10_current,state,mean,WI,3.6060716312060457,0.05198117238571949,3.5041092146522512,3.70803404775984,0.01441490289207995
