,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,race_socservices,state,mean,AZ,2.9147851646436314,0.1093365814416405,2.700318627051972,3.129251702235291,0.0375110257757224
1,race_socservices,state,mean,CA,2.6608849040898397,0.09542464052652223,2.473706999084866,2.8480628090948135,0.03586199477469034
2,race_socservices,state,mean,CO,2.6427164478863814,0.1403897294425155,2.3673383558519503,2.9180945399208125,0.053123266234180296
3,race_socservices,state,mean,CT,2.6848627212346288,0.11842936098054768,2.4525604609682614,2.917164981500996,0.0441100247114639
4,race_socservices,state,mean,DE,2.668956570550553,0.17810966871944134,2.319589840237653,3.0183233008634534,0.06673382050675362
5,race_socservices,state,mean,FL,2.8176792048159274,0.07821861506348676,2.6642513645936248,2.97110704503823,0.027759943335563853
6,race_socservices,state,mean,GA,2.6865149657665515,0.10788148829881454,2.4749026310784448,2.898127300454658,0.04015666753154765
7,race_socservices,state,mean,HI,2.6413756924398917,0.0858490753509517,2.472980506645725,2.8097708782340582,0.03250165267919581
8,race_socservices,state,mean,IL,2.6902453291331763,0.09110747208869055,2.5115356618840714,2.868954996382281,0.03386586015114327
9,race_socservices,state,mean,IN,2.8522658760203146,0.06858137637640234,2.7177417291997172,2.986790022840912,0.02404452437375578
10,race_socservices,state,mean,KY,2.949590880788715,0.11555516845792653,2.7229264236306094,3.1762553379468206,0.03917667674203932
11,race_socservices,state,mean,LA,2.6194621004980423,0.15776799480442763,2.3099960906562695,2.928928110339815,0.06022915726645977
12,race_socservices,state,mean,MA,2.7402756940574045,0.1349880323626772,2.4754931708120913,3.0050582173027176,0.0492607487105819
13,race_socservices,state,mean,MD,2.563863359685741,0.11321891292634167,2.3417815282891317,2.7859451910823507,0.044159495668372586
14,race_socservices,state,mean,MN,2.8082630535398074,0.08886827108167518,2.6339456370874106,2.9825804699922043,0.031645280156236424
15,race_socservices,state,mean,NC,2.5216279575001743,0.05012799603024756,2.4233005943865398,2.619955320613809,0.019879219645051106
16,race_socservices,state,mean,NH,2.7634754589412203,0.1452303150896431,2.47860243273227,3.0483484851501705,0.05255350273502544
17,race_socservices,state,mean,NJ,2.57468336353489,0.07959178921975678,2.418562006623822,2.730804720445958,0.03091323397160647
18,race_socservices,state,mean,NM,2.6003455474287542,0.07218990946731456,2.4587431694471986,2.74194792541031,0.0277616601911606
19,race_socservices,state,mean,NY,2.7964047643635257,0.06986939421177114,2.659354137184154,2.9334553915428976,0.024985436694345546
20,race_socservices,state,mean,OR,2.622894329412994,0.14401582979545316,2.3404035475779446,2.905385111248043,0.05490721764139238
21,race_socservices,state,mean,PA,2.819784404668939,0.09878738775078946,2.6260103838491546,3.0135584254887235,0.035033666966601915
22,race_socservices,state,mean,RI,2.5686575127409874,0.13943645883964922,2.295149285694916,2.8421657397870588,0.05428378760033993
23,race_socservices,state,mean,TX,2.76225847138326,0.05891058671379188,2.6467038290722247,2.8778131136942955,0.021326963904392024
24,race_socservices,state,mean,VA,2.659549659336381,0.09091207322805296,2.4812232720155287,2.8378760466572337,0.03418325839824236
25,race_socservices,state,mean,WA,2.7170090445888984,0.06386550277808571,2.59173520602758,2.842282883150217,0.0235058116222609
26,race_socservices,state,mean,WI,2.8577508679161236,0.0783058987225483,2.704151818534906,3.0113499172973412,0.02740123346708983
