,var,geo,_param,_domain,_estimate,_stderror,_lci,_uci,_cv
0,ss_currenthighrisk,nation,mean,,3.929974540347387,0.02062978791831349,3.8895096639366913,3.9704394167580825,0.0052493439096147265
