,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,race_whiteblame,state,mean,AZ,3.3236173073075475,0.16862792355041412,2.992849265831586,3.6543853487835087,0.05073626352217401
1,race_whiteblame,state,mean,CA,2.749012089444943,0.10652130364026301,2.540067792209247,2.957956386680639,0.038748939682462756
2,race_whiteblame,state,mean,CO,2.9124929667360786,0.1187893966019198,2.6794844872692645,3.1455014462028927,0.04078615741175252
3,race_whiteblame,state,mean,CT,2.948058819075741,0.14843858650417313,2.6568926853555066,3.2392249527959756,0.05035129745162641
4,race_whiteblame,state,mean,DE,3.2487346062728473,0.16393027714812483,2.9271811199388598,3.5702880926068348,0.05045973186963276
5,race_whiteblame,state,mean,FL,3.1113315616577095,0.09172877872399653,2.931403185344357,3.291259937971062,0.029482161224605605
6,race_whiteblame,state,mean,GA,3.0331868356364087,0.0745391427026481,2.88697637579118,3.179397295481637,0.024574530598280356
7,race_whiteblame,state,mean,HI,2.694168270807319,0.12531968376409064,2.448350463861233,2.9399860777534053,0.04651516578307043
8,race_whiteblame,state,mean,IL,2.982618903750964,0.09971768915637468,2.787020072618457,3.1782177348834706,0.03343293004378433
9,race_whiteblame,state,mean,IN,3.146944621315575,0.07403752267653069,3.0017181021493906,3.2921711404817593,0.02352679553845451
10,race_whiteblame,state,mean,KY,3.2615583456617507,0.09976127439502303,3.0658740209542685,3.457242670369233,0.030586996712083057
11,race_whiteblame,state,mean,LA,3.096414829344349,0.144680862032981,2.81261956954329,3.380210089145408,0.04672528391927915
12,race_whiteblame,state,mean,MA,2.896493421818117,0.09981014330660354,2.700713239474294,3.0922736041619396,0.03445895735677284
13,race_whiteblame,state,mean,MD,2.5732709668481,0.08279376502107604,2.4108688514341905,2.73567308226201,0.032174522655298486
14,race_whiteblame,state,mean,MN,2.944881598190692,0.12735970360757534,2.695062239461281,3.1947009569201033,0.043247818073848525
15,race_whiteblame,state,mean,NC,2.9304563333163993,0.09491648848142846,2.744275181714947,3.1166374849178515,0.03238966143338209
16,race_whiteblame,state,mean,NH,3.0735453303401776,0.13048367711996278,2.8175982166188347,3.3294924440615206,0.04245379947121878
17,race_whiteblame,state,mean,NJ,2.9794529511333687,0.10380803223036515,2.7758308060735923,3.183075096193145,0.034841306083010004
18,race_whiteblame,state,mean,NM,2.888606821886064,0.15730543251120666,2.580048139968208,3.19716550380392,0.054457197607979374
19,race_whiteblame,state,mean,NY,2.8566244806806265,0.07341612726668097,2.7126168447122576,3.0006321166489953,0.02570030739538739
20,race_whiteblame,state,mean,OR,2.87024455122433,0.141400022702329,2.592884742782385,3.1476043596662753,0.049264102824274486
21,race_whiteblame,state,mean,PA,3.265132875273852,0.08601181006812861,3.096418481115214,3.43384726943249,0.02634251448676944
22,race_whiteblame,state,mean,RI,2.935003744091078,0.3100270635124422,2.3268776256911456,3.5431298624910106,0.10563089200025959
23,race_whiteblame,state,mean,TX,2.952789176794055,0.0830758254086246,2.7898337926213124,3.1157445609667977,0.02813469585350583
24,race_whiteblame,state,mean,VA,2.976077157840435,0.15552781174386618,2.6710053251188475,3.2811489905620226,0.05225933451830382
25,race_whiteblame,state,mean,WA,2.991621864774047,0.14187265145808783,2.7133349827810784,3.2699087467670154,0.04742332349172187
26,race_whiteblame,state,mean,WI,2.995729392969197,0.11759394169162155,2.765065829285171,3.226392956653223,0.039253859833804645
