,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,race_whiteadvantage,state,mean,AZ,3.382499618972914,0.13405253613814525,3.1195520958122938,3.645447142133534,0.039631205096439866
1,race_whiteadvantage,state,mean,CA,3.6858755696149847,0.10501920859914944,3.4798776707242305,3.891873468505739,0.028492336926642214
2,race_whiteadvantage,state,mean,CO,3.5964416269817243,0.172010071944602,3.2590394137934364,3.933843840170012,0.04782785035467394
3,race_whiteadvantage,state,mean,CT,3.6919643297919764,0.22155900716064586,3.25737059628155,4.1265580633024035,0.060011145116651114
4,race_whiteadvantage,state,mean,DE,3.154445193120991,0.16554176484753974,2.829730731908257,3.479159654333725,0.05247888446708234
5,race_whiteadvantage,state,mean,FL,3.5072120874034396,0.07197244271038088,3.3660362761005373,3.648387898706342,0.020521269007049297
6,race_whiteadvantage,state,mean,GA,3.5559949280371552,0.1370981548890209,3.2870733447796114,3.824916511294699,0.038554091798071434
7,race_whiteadvantage,state,mean,HI,3.876357526121525,0.10661328403670896,3.6672328069548343,4.085482245288216,0.027503470285771207
8,race_whiteadvantage,state,mean,IL,3.529138630807694,0.1006230490894176,3.3317639127071317,3.7265133489082567,0.028512070398999476
9,race_whiteadvantage,state,mean,IN,3.1556793898235864,0.08160086091214386,2.9956171867294903,3.3157415929176826,0.02585841298558078
10,race_whiteadvantage,state,mean,KY,3.2585669795232226,0.11630569702769271,3.030430341128069,3.4867036179183764,0.03569228368131012
11,race_whiteadvantage,state,mean,LA,3.3871072492896426,0.13764309394430654,3.117116753954873,3.657097744624412,0.04063735920177124
12,race_whiteadvantage,state,mean,MA,3.6123958842997648,0.14489908849903962,3.3281725676309186,3.896619200968611,0.04011163038049115
13,race_whiteadvantage,state,mean,MD,3.84930956525073,0.0988599896404613,3.6553931339431176,4.043225996558342,0.025682525129418092
14,race_whiteadvantage,state,mean,MN,3.5242097075778065,0.08290403999556534,3.3615912849440273,3.6868281302115857,0.023524150625118555
15,race_whiteadvantage,state,mean,NC,3.6212695354642044,0.12164843759773815,3.3826529730015533,3.8598860979268554,0.033592759778414076
16,race_whiteadvantage,state,mean,NH,3.6074827251523627,0.08071517379621201,3.449157820285803,3.7658076300189225,0.022374375692347355
17,race_whiteadvantage,state,mean,NJ,3.551937981863322,0.07876925843339039,3.3974300404028615,3.7064459233237823,0.02217641716595192
18,race_whiteadvantage,state,mean,NM,3.696284957584525,0.1805466705521148,3.342137985030038,4.050431930139012,0.04884544146999417
19,race_whiteadvantage,state,mean,NY,3.5113117113261727,0.06901759685895568,3.375931906725844,3.646691515926501,0.019655787504234055
20,race_whiteadvantage,state,mean,OR,3.5927217239354503,0.11202409439684226,3.3729835600442026,3.812459887826698,0.031180843662484272
21,race_whiteadvantage,state,mean,PA,3.3297790274109564,0.14106169428278334,3.053082858930606,3.606475195891307,0.042363680328800904
22,race_whiteadvantage,state,mean,RI,4.054211327722528,0.2570015762615343,3.5500960765444036,4.558326578900652,0.06339126293298236
23,race_whiteadvantage,state,mean,TX,3.6139389498443215,0.08433267808097115,3.448518216587614,3.779359683101029,0.023335390899341002
24,race_whiteadvantage,state,mean,VA,3.373839669510075,0.18734095265175246,3.0063655365659248,3.7413138024542256,0.05552752086733178
25,race_whiteadvantage,state,mean,WA,3.6903246255101814,0.10703126841589977,3.4803800191530327,3.90026923186733,0.029003212258353252
26,race_whiteadvantage,state,mean,WI,3.2832204499542437,0.08808464696010503,3.1104401325213193,3.456000767387168,0.026828733648187594
