,var,geo,_param,_domain,_estimate,_stderror,_lci,_uci,_cv
0,ss_e_dangerous,nation,mean,,3.2614789350119495,0.022054744026303225,3.2182190384571405,3.3047388315667585,0.0067621911610544925
