,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,ss_c_currentwork,state,mean,AZ,3.5297949701109546,0.10298833166140409,3.3277806889570094,3.7318092512648997,0.029176859430497398
1,ss_c_currentwork,state,mean,CA,3.4895631742279227,0.060555594918015744,3.3707818056993855,3.60834454275646,0.01735334536002887
2,ss_c_currentwork,state,mean,CO,3.321443549491558,0.07600314020289249,3.1723614206149735,3.4705256783681424,0.022882562678064166
3,ss_c_currentwork,state,mean,CT,3.652091000006133,0.09048824404239982,3.474595964615063,3.829586035397203,0.02477710551085607
4,ss_c_currentwork,state,mean,DE,3.665150685014608,0.10995022287243178,3.4494804738559743,3.8808208961732413,0.02999882742119607
5,ss_c_currentwork,state,mean,FL,3.507716617100611,0.06919946717394587,3.3719800691648647,3.643453165036357,0.019727781553557876
6,ss_c_currentwork,state,mean,GA,3.44290787202858,0.07447447088805875,3.2968242676234234,3.5889914764337365,0.0216312703262019
7,ss_c_currentwork,state,mean,HI,3.78874469602902,0.062318725174550636,3.6665049018166327,3.9109844902414075,0.01644838334973239
8,ss_c_currentwork,state,mean,IL,3.605114007693206,0.09722880017031986,3.4143971967981264,3.7958308185882856,0.026969688049486504
9,ss_c_currentwork,state,mean,IN,3.470479335653292,0.06873809136612158,3.3356477883196125,3.6053108829869713,0.019806512218630497
10,ss_c_currentwork,state,mean,KY,3.388053643373391,0.08825485458218157,3.2149394592793996,3.561167827467383,0.026048836255824055
11,ss_c_currentwork,state,mean,LA,3.3780529815219094,0.07672492212739954,3.2275550586978263,3.5285509043459924,0.022712764585720847
12,ss_c_currentwork,state,mean,MA,3.5044714890598416,0.06027970470933931,3.3862312863244006,3.6227116917952826,0.01720079758032524
13,ss_c_currentwork,state,mean,MD,3.522740833073397,0.05620233555006758,3.412498495595329,3.6329831705514652,0.01595414996823202
14,ss_c_currentwork,state,mean,MN,3.6506563485253283,0.04965223167763428,3.5532622095171957,3.748050487533461,0.013600905409157767
15,ss_c_currentwork,state,mean,NC,3.3301320856135868,0.07999775248623668,3.1732144212361306,3.487049749991043,0.024022396238225146
16,ss_c_currentwork,state,mean,NH,3.6742868597088365,0.17229130131824408,3.3363330078170255,4.012240711600647,0.04689108605197392
17,ss_c_currentwork,state,mean,NJ,3.5288979572738266,0.0660265279243638,3.399385211892304,3.6584107026553494,0.018710240059015806
18,ss_c_currentwork,state,mean,NM,3.6293765693285334,0.07814229620081774,3.4760984305329052,3.7826547081241615,0.021530501095199044
19,ss_c_currentwork,state,mean,NY,3.6367773962604493,0.11520382766554847,3.4108021031704214,3.862752689350477,0.031677448222156214
20,ss_c_currentwork,state,mean,OR,3.667370232371991,0.06999241392231056,3.5300782988427497,3.8046621659012323,0.019085178066966173
21,ss_c_currentwork,state,mean,PA,3.5359282359030604,0.06227444096330937,3.413775306318501,3.6580811654876197,0.017611907484713064
22,ss_c_currentwork,state,mean,RI,3.2800677113433774,0.15040623256016705,2.985041988899307,3.5750934337874476,0.04585461209840909
23,ss_c_currentwork,state,mean,TX,3.5966434537951617,0.08677770780123198,3.4264267313873487,3.7668601762029748,0.024127414606433823
24,ss_c_currentwork,state,mean,VA,3.432278763611934,0.09690947792787603,3.2421883115695818,3.622369215654286,0.028234734006830506
25,ss_c_currentwork,state,mean,WA,3.5764988383647505,0.06944499195449215,3.4402806872100045,3.7127169895194965,0.01941703187753413
26,ss_c_currentwork,state,mean,WI,3.3404232554867805,0.0792194476577562,3.18503225619757,3.495814254775991,0.02371539221194052
