,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,stigma_6item_composite,state,mean,AZ,3.233064143234727,0.04899918515909279,3.136950971894242,3.3291773145752117,0.015155648941152278
1,stigma_6item_composite,state,mean,CA,3.2307486862147488,0.05802049133932635,3.116939989044589,3.3445573833849087,0.017958837710557136
2,stigma_6item_composite,state,mean,CO,3.1505624763528677,0.04817180114208758,3.0560722402006437,3.2450527125050916,0.01528990505779523
3,stigma_6item_composite,state,mean,CT,3.3329718357905618,0.046411108417506626,3.2419352440401,3.4240084275410236,0.013924842664173962
4,stigma_6item_composite,state,mean,DE,3.399351070573936,0.09156162068983625,3.2197505790759333,3.5789515620719383,0.026935029300865145
5,stigma_6item_composite,state,mean,FL,3.282057833981084,0.0508684868757747,3.182277978886591,3.3818376890755775,0.015498961154524211
6,stigma_6item_composite,state,mean,GA,3.1655328627066748,0.046715050231599324,3.0739000812122286,3.257165644201121,0.014757404916547234
7,stigma_6item_composite,state,mean,HI,3.4218526106430622,0.06422301645994376,3.295877499731001,3.5478277215551235,0.018768492909422667
8,stigma_6item_composite,state,mean,IL,3.3482966633832993,0.05426922145836119,3.241846179286336,3.454747147480263,0.0162080087024083
9,stigma_6item_composite,state,mean,IN,3.230332322743876,0.03259226608465717,3.166401748298639,3.2942628971891126,0.01008944679009774
10,stigma_6item_composite,state,mean,KY,3.217501944144751,0.06455881236984912,3.0908681608543764,3.344135727435126,0.02006488682542493
11,stigma_6item_composite,state,mean,LA,3.159952914832457,0.07318326752283726,3.0164020392854236,3.3035037903794904,0.023159606961016217
12,stigma_6item_composite,state,mean,MA,3.24294691171744,0.02652747698504577,3.1909125782399306,3.2949812451949496,0.008180052806043938
13,stigma_6item_composite,state,mean,MD,3.1900001165752414,0.04712833180122801,3.0975566725731514,3.2824435605773314,0.014773771184630743
14,stigma_6item_composite,state,mean,MN,3.311187317018829,0.047082390071918306,3.218833988909207,3.4035406451284507,0.014219186522587957
15,stigma_6item_composite,state,mean,NC,3.2010307867315437,0.05112922538915628,3.100739486286881,3.3013220871762066,0.015972737782182493
16,stigma_6item_composite,state,mean,NH,3.304081120444205,0.13232629549410715,3.0445196630366507,3.563642577851759,0.04004934826670268
17,stigma_6item_composite,state,mean,NJ,3.2546159453465098,0.05009337674137519,3.1563564888650424,3.352875401827977,0.015391486302093286
18,stigma_6item_composite,state,mean,NM,3.3595896899443543,0.041734216752297416,3.2777269423812934,3.441452437507415,0.012422414819646822
19,stigma_6item_composite,state,mean,NY,3.3389064605770584,0.09149931632954522,3.159428180696177,3.51838474045794,0.027403977143382306
20,stigma_6item_composite,state,mean,OR,3.294631406744809,0.05748877750519238,3.1818656800378986,3.407397133451719,0.01744922888414791
21,stigma_6item_composite,state,mean,PA,3.320176548461698,0.04841105437759106,3.2252170108885823,3.4151360860348134,0.014580867514416014
22,stigma_6item_composite,state,mean,RI,2.9901235986138075,0.10344746426136914,2.7872087169681365,3.1930384802594785,0.034596384012127925
23,stigma_6item_composite,state,mean,TX,3.3158909177327875,0.0578056707933349,3.20250359662995,3.429278238835625,0.017432922924032448
24,stigma_6item_composite,state,mean,VA,3.225828108007452,0.0544529855664616,3.1190171658508135,3.33263905016409,0.016880312199925755
25,stigma_6item_composite,state,mean,WA,3.257712707000276,0.0606539876083091,3.138738338660209,3.376687075340343,0.018618580907387536
26,stigma_6item_composite,state,mean,WI,3.143666262953346,0.05687516549208127,3.0321041521098673,3.2552283737968244,0.01809198583269758
