,var,geo,_param,state_cd,_estimate,_stderror,_lci,_uci,_cv
0,race_successful,state,mean,AZ,3.556231511061639,0.17028473672912503,3.2222135876048332,3.890249434518445,0.047883478957839294
1,race_successful,state,mean,CA,3.156173503020769,0.07954513130606974,3.000143666816383,3.312203339225155,0.0252030286769524
2,race_successful,state,mean,CO,3.266004553971986,0.16354193429383762,2.945212812209297,3.5867962957346755,0.05007400681512962
3,race_successful,state,mean,CT,3.5284481341914757,0.20243467683813932,3.131367270152063,3.9255289982308885,0.05737215601286601
4,race_successful,state,mean,DE,3.3630375570183277,0.14366823917141017,3.081228583198994,3.6448465308376616,0.04271978434245812
5,race_successful,state,mean,FL,3.412870735227355,0.05923704026343102,3.296675745819744,3.5290657246349655,0.017356953971913277
6,race_successful,state,mean,GA,3.264842251735914,0.09238556360667737,3.083625574856787,3.446058928615041,0.028297098751878757
7,race_successful,state,mean,HI,2.9711681892588078,0.1362097560924273,2.703989223260683,3.2383471552569327,0.045843838993983844
8,race_successful,state,mean,IL,3.3023233102248555,0.12084640535897619,3.065279954780534,3.539366665669177,0.03659435918488179
9,race_successful,state,mean,IN,3.4296798974837595,0.07961544423858843,3.273512140640312,3.585847654327207,0.0232136661782925
10,race_successful,state,mean,KY,3.620031340381414,0.14217530053093702,3.341150804389908,3.8989118763729205,0.0392746048756465
11,race_successful,state,mean,LA,3.424689756319659,0.08782117854943823,3.252426239001166,3.5969532736381526,0.02564354286030721
12,race_successful,state,mean,MA,3.2802082056229005,0.07913575641209353,3.1249813688806376,3.4354350423651634,0.024125223599050755
13,race_successful,state,mean,MD,3.1251949782663595,0.09157954041763076,2.945559336757958,3.3048306197747612,0.02930362459126717
14,race_successful,state,mean,MN,3.3599118823134715,0.12503914985225223,3.1146443499045597,3.6051794147223832,0.03721500867640504
15,race_successful,state,mean,NC,3.095255111614169,0.05789248757092156,2.981697497152527,3.2088127260758106,0.018703623928668922
16,race_successful,state,mean,NH,3.398721775067434,0.14451634693189022,3.1152492159000262,3.6821943342348415,0.04252079355010543
17,race_successful,state,mean,NJ,3.2751158909670592,0.09942026264581146,3.080100469641841,3.4701313122922777,0.03035625790220668
18,race_successful,state,mean,NM,3.128590748838563,0.09505992939909573,2.9421282341603123,3.315053263516814,0.0303842646835113
19,race_successful,state,mean,NY,3.3893930561211367,0.07830229927733447,3.2358010671449735,3.5429850450973,0.02310215958456721
20,race_successful,state,mean,OR,3.330822586536031,0.15542339170290695,3.0259555764304826,3.635689596641579,0.046662164574950614
21,race_successful,state,mean,PA,3.527096021028007,0.1054196376247127,3.320312670227824,3.7338793718281904,0.029888507995307453
22,race_successful,state,mean,RI,3.339459489335483,0.17981493268563892,2.986747839566642,3.692171139104324,0.05384551998905074
23,race_successful,state,mean,TX,3.277853907781776,0.07272681951111232,3.135198366837073,3.4205094487264787,0.022187327915516766
24,race_successful,state,mean,VA,3.5285535678165423,0.12852184038791095,3.2764546476795933,3.7806524879534913,0.03642337799832237
25,race_successful,state,mean,WA,3.334049755911723,0.11462316585535878,3.109213446008302,3.5588860658151438,0.03437956066855821
26,race_successful,state,mean,WI,3.425286728458355,0.05780056256922427,3.3119094272694727,3.538664029647237,0.016874663977470585
